S.No,Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,comments,age_bin
137,2014-08-27 12:37:00,28.0,Male,United Kingdom,,No,No,No,Never,6-25,No,Yes,,No,No,No,Yes,Very easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No,,21-30
138,2014-08-27 12:37:00,39.0,Male,United States,IA,No,No,Yes,Often,1000+,No,Yes,Yes,,No,No,,Somewhat easy,No,No,Yes,Yes,No,No,,No,,31-40
139,2014-08-27 12:37:00,29.0,Female,United States,MD,No,No,No,,6-25,No,Yes,,No,No,,,Somewhat easy,Maybe,No,Some of them,No,No,No,,No,,21-30
140,2014-08-27 12:37:00,22.0,Male,Austria,,No,No,No,,6-25,Yes,Yes,,No,,No,,Somewhat easy,No,No,Some of them,Some of them,No,No,,No,,21-30
141,2014-08-27 12:38:00,38.0,Male,United States,OR,No,Yes,Yes,Sometimes,100-500,No,Yes,,No,,,,,Maybe,No,Some of them,Yes,No,No,,No,,31-40
142,2014-08-27 12:38:00,37.0,Male,United Kingdom,,Yes,No,Yes,Sometimes,1000+,No,No,No,Yes,Yes,Yes,Yes,Very difficult,Yes,Yes,Some of them,No,No,Maybe,Yes,No,I'm not a permanent employee so do not get they benefits they get.My client is extremely supportive of permanent staff with mental health issues.,31-40
143,2014-08-27 12:38:00,35.0,Male,United States,TX,No,No,No,Never,26-100,Yes,No,,,,,,,Yes,No,Some of them,No,No,Maybe,,No,,31-40
144,2014-08-27 12:39:00,,Male,United States,MN,No,No,No,,1000+,Yes,No,Yes,No,,Yes,,,No,No,Some of them,Yes,No,No,,No,,
145,2014-08-27 12:39:00,30.0,Female,United States,PA,No,Yes,No,,1000+,Yes,Yes,,,No,,,,Maybe,Maybe,Some of them,Some of them,No,Maybe,,No,I'd be more worried about coworkers and workplace culture than the employer--they're probably legally obligated to do some things but reputation among people I work with is something else. For instance I've heard people make snide remarks about men taking paternity leave I don't want to know what they'd say about mental health leave.,21-30
146,2014-08-27 12:39:00,37.0,Male,United States,IN,No,Yes,Yes,Rarely,100-500,No,No,Yes,Yes,Yes,Yes,,Somewhat easy,Maybe,Maybe,Some of them,Yes,Maybe,Maybe,,No,,31-40
147,2014-08-27 12:39:00,24.0,Male,United Kingdom,,No,No,No,Never,6-25,No,Yes,No,No,No,No,Yes,,Maybe,Maybe,No,Some of them,No,No,,No,,21-30
148,2014-08-27 12:39:00,23.0,Male,United States,WV,No,No,No,Sometimes,6-25,No,No,No,No,No,No,No,Somewhat easy,Yes,Yes,No,No,No,No,No,No,,21-30
149,2014-08-27 12:40:00,30.0,Male,Ireland,,No,No,Yes,Rarely,100-500,No,Yes,No,Yes,Yes,Yes,,Somewhat easy,Yes,No,Some of them,No,No,No,No,Yes,,21-30
150,2014-08-27 12:40:00,29.0,Female,United States,MI,No,No,No,,100-500,Yes,Yes,,,No,,,,Maybe,No,No,Some of them,No,Maybe,,No,,21-30
151,2014-08-27 12:40:00,19.0,Male,Canada,,Yes,Yes,No,,1-5,Yes,Yes,,,No,Yes,Yes,Somewhat easy,Maybe,No,Some of them,Some of them,Maybe,Maybe,,No,,11-20
152,2014-08-27 12:40:00,32.0,Male,United States,CA,No,Yes,No,Never,26-100,No,Yes,,,No,No,,Very easy,No,No,Some of them,Some of them,No,Maybe,No,No,,31-40
153,2014-08-27 12:41:00,28.0,Male,Poland,,No,No,No,Rarely,6-25,Yes,Yes,No,No,No,No,,,No,No,Yes,Yes,Maybe,Yes,Yes,No,,21-30
154,2014-08-27 12:41:00,36.0,Male,United States,IL,No,No,No,Never,6-25,No,Yes,,,,,,,No,No,Some of them,Some of them,Maybe,Maybe,,No,,31-40
155,2014-08-27 12:41:00,37.0,Male,United Kingdom,,No,Yes,Yes,Rarely,1000+,No,No,Yes,Yes,Yes,Yes,Yes,Somewhat difficult,Yes,Maybe,Some of them,No,No,Yes,No,Yes,,31-40
156,2014-08-27 12:42:00,25.0,Male,United States,IL,No,Yes,Yes,Sometimes,26-100,No,No,,No,No,,,Somewhat difficult,Maybe,No,Some of them,Some of them,No,Maybe,No,No,,21-30
157,2014-08-27 12:42:00,27.0,Male,United States,CA,No,Yes,Yes,Sometimes,1000+,No,Yes,,No,No,,,,No,No,No,Some of them,No,Maybe,,No,,21-30
158,2014-08-27 12:43:00,26.0,Male,United States,OK,No,No,No,Often,26-100,No,No,,,No,No,,,Yes,Maybe,Some of them,Yes,No,Maybe,No,No,,21-30
159,2014-08-27 12:43:00,27.0,Male,United States,UT,No,No,Yes,Rarely,26-100,Yes,Yes,No,Yes,No,No,,Somewhat difficult,Maybe,No,Some of them,Yes,No,No,,Yes,Had a co-worker disappear from work for a few weeks and then come back to let everyone know he was bipolar. His responsibilities and schedule were adjusted to accommodate but he got worse didn't show up didn't work etc and was eventually let go.It was tough because on the one hand he was struggling with some mental health issues but on the other hand he went through a period of months where he wasn't performing.,21-30
160,2014-08-27 12:43:00,25.0,Male,United States,IL,No,Yes,Yes,Sometimes,26-100,No,Yes,,,No,No,,Very easy,Maybe,No,Some of them,No,No,No,,Yes,Family history of depression.  Currently dealing with depression and anxiety as well as drug addition.Employer provides & pays premiums on insurance which covers therapy and prescriptions.  Employer allows work-from-home and unlimited PTO which makes episodes easier to control.I don't speak of my problems to anyone at work except for the people that I consider friends and even then I don't go into great detail.I would never bring up a mental health issue during an interview for fear of discrimination and rejection (and therefore greater depression).  One co-worker had serious anxiety problems and would not inform his team of episodes and was eventually let go for being unresponsive.,21-30
161,2014-08-27 12:43:00,36.0,Male,United Kingdom,,No,No,Yes,Sometimes,1000+,No,No,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Maybe,Maybe,Some of them,Some of them,No,Maybe,,Yes,I feel that my employer and colleagues have created my mental health issue. Additionally I have contributed to this by staying in the same job with the same employer for 10 years.,31-40
162,2014-08-27 12:44:00,25.0,Female,United States,NY,No,Yes,Yes,Sometimes,500-1000,No,Yes,Yes,No,No,No,,,Yes,Yes,Some of them,Some of them,No,No,,No,,21-30
163,2014-08-27 12:44:00,31.0,Male,United States,CA,No,No,No,Never,1000+,No,Yes,Yes,No,No,Yes,,,No,No,Some of them,Some of them,No,No,,No,,31-40
164,2014-08-27 12:45:00,26.0,Male,United States,MA,No,Yes,No,Rarely,6-25,No,Yes,,No,No,No,,,Maybe,No,Some of them,Yes,No,No,,No,,21-30
165,2014-08-27 12:46:00,33.0,Female,United States,WA,Yes,Yes,Yes,Sometimes,1-5,No,Yes,No,Yes,Yes,Yes,Yes,Very difficult,No,No,Some of them,Yes,No,Yes,Yes,No,Many of these questions become irrelevant once 'Yes' is selected for 'Are you self-employed'.  It would be preferable for there to be a 'Not Relevant' option on these.,31-40
166,2014-08-27 12:47:00,27.0,Female,United Kingdom,,Yes,Yes,No,,1-5,Yes,Yes,No,Yes,No,No,Yes,Somewhat easy,No,No,Yes,Yes,No,Maybe,Yes,No,as a UK-based company we don't have any medical provisions as it's all provided on the National Health Service (for now!) However if we do need to take days off for any kind of health problems everyone is understanding :),21-30
167,2014-08-27 12:48:00,34.0,Male,United States,MN,No,No,No,Never,26-100,No,Yes,No,No,No,No,,Very easy,Maybe,No,Some of them,Some of them,No,Maybe,,No,,31-40
168,2014-08-27 12:48:00,42.0,Male,United States,CA,No,No,No,,6-25,No,Yes,No,Yes,No,No,,Very difficult,Maybe,No,Yes,Yes,No,Maybe,No,No,,41-50
169,2014-08-27 12:48:00,23.0,Male,Ireland,,Yes,Yes,No,Sometimes,1-5,No,Yes,No,No,No,No,,Very difficult,Yes,No,No,No,No,Maybe,No,No,,21-30
170,2014-08-27 12:48:00,24.0,Male,United Kingdom,,No,No,No,Rarely,100-500,No,Yes,,,Yes,,,Very easy,Maybe,Maybe,Some of them,Some of them,No,Maybe,,No,,21-30
171,2014-08-27 12:48:00,26.0,Male,United Kingdom,,No,No,Yes,Sometimes,1000+,No,Yes,Yes,Yes,,,Yes,Somewhat easy,No,No,Yes,Yes,No,No,,No,My employer employs 17k people worldwide and my previous employer only 140 globally both have been very supportive and accommodating with my moderate depression and intense anxiety.,21-30
172,2014-08-27 12:48:00,31.0,Male,United Kingdom,,Yes,No,Yes,Often,6-25,No,Yes,,No,No,No,,,Maybe,No,Some of them,Yes,No,Maybe,,No,,31-40
173,2014-08-27 12:49:00,22.0,Male,India,,No,No,Yes,Never,1000+,No,Yes,,,No,No,,Very difficult,Yes,Maybe,No,No,Maybe,Maybe,No,No,,21-30
174,2014-08-27 12:49:00,23.0,Female,United States,NC,No,No,No,,6-25,No,Yes,,No,No,,,,Maybe,Maybe,Some of them,Yes,No,Maybe,Yes,No,,21-30
175,2014-08-27 12:49:00,34.0,Female,Canada,,No,Yes,Yes,Sometimes,1000+,No,No,Yes,Yes,Yes,No,,Somewhat easy,No,No,Some of them,Yes,No,No,No,No,,31-40
176,2014-08-27 12:49:00,31.0,Male,United States,MO,No,No,No,Never,26-100,No,Yes,,,No,,,,Maybe,No,No,Some of them,No,Maybe,,No,,31-40
177,2014-08-27 12:50:00,28.0,Male,United Kingdom,,No,No,No,,100-500,No,No,No,,No,Yes,Yes,Somewhat easy,No,No,Some of them,Some of them,Maybe,Maybe,Yes,No,,21-30
178,2014-08-27 12:50:00,32.0,Female,United States,MA,No,No,Yes,Often,6-25,Yes,Yes,Yes,,,,Yes,Very easy,No,No,Yes,Yes,No,No,Yes,Yes,I am not sure about my company's healthcare because I've opted out of it and I'm covered under another policy.I currently work at a great company though in past jobs I don't think I would have felt comfortable talking about mental health at all.,31-40
179,2014-08-27 12:51:00,45.0,Female,United States,CA,No,No,Yes,Sometimes,1-5,No,Yes,Yes,No,No,No,Yes,Somewhat difficult,No,No,Yes,Yes,No,No,Yes,No,In small startups it is very hard to keep mental health issues truly private no matter what management does.,41-50
180,2014-08-27 12:51:00,33.0,Male,United States,TX,No,No,No,,6-25,Yes,Yes,,No,No,No,,Very easy,No,No,Yes,Yes,No,Maybe,,No,A close family member of mine struggles with mental health so I try not to stigmatize it. My employers/coworkers also seem compassionate toward any kind of health or family needs.,31-40
181,2014-08-27 12:51:00,29.0,Male,Mexico,,No,No,No,Never,6-25,Yes,Yes,No,No,No,No,No,,Maybe,Maybe,No,Yes,Maybe,Yes,No,No,,21-30
182,2014-08-27 12:51:00,26.0,Female,India,,Yes,No,No,Sometimes,6-25,No,No,No,No,No,No,,Somewhat easy,Maybe,Maybe,Some of them,Some of them,No,No,,No,,21-30
183,2014-08-27 12:51:00,28.0,Female,United Kingdom,,No,No,No,Never,26-100,No,Yes,,No,No,,Yes,Somewhat easy,No,No,Yes,Yes,Maybe,Maybe,,No,,21-30
184,2014-08-27 12:51:00,45.0,Male,United States,CA,No,No,Yes,Sometimes,1000+,No,Yes,,,,,,,Yes,Yes,Some of them,Some of them,No,No,,No,,41-50
185,2014-08-27 12:52:00,43.0,Male,United States,WA,No,Yes,Yes,Often,1000+,Yes,Yes,Yes,,No,,,Very difficult,Yes,Maybe,No,No,No,No,No,No,,41-50
186,2014-08-27 12:52:00,37.0,Male,United States,MA,No,No,No,,500-1000,Yes,Yes,Yes,No,No,No,,,Yes,No,Some of them,No,Maybe,Yes,No,No,,31-40
187,2014-08-27 12:52:00,24.0,Male,United Kingdom,,No,No,No,Sometimes,6-25,No,Yes,,No,No,,,Somewhat easy,Maybe,No,Some of them,Yes,Maybe,Yes,Yes,No,,21-30
188,2014-08-27 12:53:00,26.0,Male,France,,No,No,No,,6-25,Yes,Yes,No,Yes,No,No,,Somewhat easy,No,No,Some of them,No,No,Maybe,Yes,No,,21-30
189,2014-08-27 12:53:00,23.0,Male,United Kingdom,,No,Yes,No,,1-5,Yes,Yes,,No,No,No,,,No,No,Some of them,Yes,Maybe,Yes,,No,,21-30
190,2014-08-27 12:53:00,35.0,Female,United States,CA,No,Yes,Yes,Never,1000+,No,Yes,Yes,,,No,Yes,Somewhat easy,Maybe,No,No,No,No,No,,No,,31-40
191,2014-08-27 12:53:00,38.0,Female,South Africa,,Yes,Yes,Yes,Often,1-5,Yes,Yes,No,Yes,No,No,Yes,Somewhat easy,Maybe,Maybe,Some of them,Some of them,No,Maybe,,Yes,,31-40
192,2014-08-27 12:53:00,28.0,Male,United States,MI,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,No,No,No,,Somewhat easy,Maybe,Maybe,Some of them,No,No,Maybe,No,No,,21-30
193,2014-08-27 12:54:00,28.0,Male,Russia,,No,No,No,Sometimes,26-100,No,Yes,No,No,No,No,,,Yes,Maybe,No,No,No,Maybe,,No,,21-30
194,2014-08-27 12:54:00,35.0,Male,United States,CA,No,No,Yes,Rarely,6-25,No,Yes,No,No,No,No,Yes,,No,No,Some of them,Yes,No,No,,No,,31-40
195,2014-08-27 12:54:00,32.0,Female,Germany,,No,No,No,Sometimes,100-500,No,Yes,No,No,No,No,,Very difficult,Yes,Yes,Some of them,No,No,No,No,Yes,Too many people even especially IT considered mental health issues as a choice or something people can freely act about. You are depressed: take vacation. You feel weird: admit it is physical (otherwise it is not serious) go and see a doctor (and if you are on sick leave too many days you will get fired). You don't feel good today: take a holiday but don't work from home. In startup there is what I call the tyranny of happiness: you have to look happy to be accepted and to be worked with. At some point playing a role can definitely make the mental health issue worse and it is also a threat to diversity :(I don't like to call mental health issues an issue but actually when it comes to company field it too often becomes an issue and this is sad because working is sometimes better than medication. It is a vicious circle: people are scared of speaking about it so they don't inform their coworkers about what mental health is for real and so coworkers are so scared on a regular basis that the people with mental health issues keep it for themselves.,31-40
196,2014-08-27 12:54:00,31.0,Male,Italy,,Yes,Yes,No,Never,6-25,No,Yes,No,No,No,No,,Somewhat easy,Maybe,Maybe,Some of them,Some of them,No,Maybe,,No,,31-40
197,2014-08-27 12:55:00,35.0,Female,United States,NY,No,No,No,Never,500-1000,Yes,Yes,,,No,No,,,Maybe,Maybe,Some of them,No,No,No,,No,,31-40
198,2014-08-27 12:55:00,26.0,Male,United States,CA,No,No,No,Rarely,1000+,No,Yes,Yes,No,No,No,Yes,Somewhat easy,No,No,Some of them,Yes,No,Maybe,No,No,,21-30
199,2014-08-27 12:56:00,27.0,Male,United States,TN,No,Yes,No,,6-25,Yes,Yes,Yes,Yes,No,No,,Somewhat easy,Maybe,Maybe,Some of them,Some of them,No,Maybe,Yes,No,,21-30
200,2014-08-27 12:56:00,28.0,Male,United Kingdom,,No,Yes,Yes,Sometimes,1000+,No,Yes,,No,No,No,,,Maybe,Maybe,Some of them,No,No,Maybe,,No,,21-30
201,2014-08-27 12:57:00,27.0,Female,United States,OR,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,No,No,No,,Very easy,No,No,Some of them,Some of them,No,No,Yes,No,My seniority at the company and rapport with the owners has helped me gain support for seeking help regarding my mental health as well as being able to take time off or work from home when an episode starts.However I don't feel that the company's stance on mental health is as clear as say something like vision or dental.  There's very much a stigma.,21-30
202,2014-08-27 12:57:00,34.0,Female,United States,MN,No,No,Yes,Sometimes,500-1000,No,No,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Maybe,No,Some of them,Yes,No,No,Yes,No,,31-40
203,2014-08-27 12:58:00,41.0,Male,United States,FL,No,No,Yes,Often,6-25,Yes,Yes,No,,No,No,,Very difficult,Maybe,Maybe,Some of them,Some of them,Maybe,Maybe,,No,,41-50
204,2014-08-27 12:58:00,37.0,Male,Ireland,,No,No,No,Sometimes,1-5,No,Yes,No,Yes,No,No,,Very difficult,Yes,No,No,No,No,Yes,,No,When you are an introvert people don't notice if you are depressed. Its a vicious cycle of sorts.,31-40
205,2014-08-27 13:00:00,34.0,Male,Austria,,No,Yes,No,,100-500,Yes,Yes,,No,,,,Very easy,No,No,Yes,Yes,No,No,Yes,No,,31-40
206,2014-08-27 13:02:00,32.0,Male,United Kingdom,,No,Yes,Yes,Sometimes,100-500,Yes,Yes,,,No,No,,Somewhat difficult,Yes,Maybe,No,No,No,No,No,Yes,I've answered 'Yes' on remote working but 50% is the maximum time we're allowed.The branch of the company I work for doesn't offer any medical benefits. It's not as common in the UK as we have the NHS for the moment. There are international branches that may so I've answered 'Don't know'.,31-40
207,2014-08-27 13:03:00,21.0,Male,Canada,,No,No,Yes,Sometimes,6-25,Yes,Yes,No,Yes,No,No,,Somewhat difficult,No,No,Some of them,Some of them,Maybe,Maybe,Yes,No,,21-30
208,2014-08-27 13:04:00,30.0,Male,United States,MA,No,No,Yes,Often,26-100,No,Yes,No,Yes,No,No,Yes,Somewhat easy,Maybe,No,Yes,Yes,No,Maybe,,No,,21-30
209,2014-08-27 13:04:00,24.0,Male,United States,KS,No,No,No,Never,26-100,No,Yes,,,No,,,,No,No,Some of them,Yes,No,No,,No,,21-30
210,2014-08-27 13:05:00,26.0,Male,Bulgaria,,No,No,No,,100-500,No,Yes,No,No,No,No,No,Very easy,Yes,Maybe,No,No,No,Maybe,,No,,21-30
211,2014-08-27 13:06:00,40.0,Female,United States,DC,No,No,No,,26-100,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,No,No,Some of them,Yes,No,No,Yes,No,,31-40
212,2014-08-27 13:06:00,37.0,Male,United Kingdom,,No,Yes,No,Sometimes,26-100,No,No,No,No,No,No,,,Yes,Maybe,Some of them,Yes,No,Maybe,,No,,31-40
213,2014-08-27 13:07:00,26.0,Male,United Kingdom,,Yes,No,Yes,Often,1-5,Yes,Yes,No,No,No,No,,,Yes,No,No,No,No,Maybe,,No,,21-30
214,2014-08-27 13:07:00,32.0,Female,United States,TX,No,Yes,Yes,Sometimes,6-25,No,Yes,,No,No,No,No,,Yes,Maybe,Some of them,Some of them,No,Maybe,No,Yes,,31-40
215,2014-08-27 13:07:00,32.0,Female,United States,MA,No,No,Yes,Sometimes,100-500,No,No,Yes,Yes,,,Yes,Very easy,No,No,Yes,Yes,No,Yes,Yes,No,,31-40
216,2014-08-27 13:07:00,27.0,Female,United States,MI,Yes,Yes,Yes,Sometimes,1-5,Yes,Yes,No,No,,,,Very difficult,No,No,Some of them,No,No,No,,No,Many of these questions were difficult to answer as a self-employed person; I did my best with the available options.,21-30
217,2014-08-27 13:08:00,30.0,Male,Germany,,Yes,No,Yes,Often,6-25,Yes,Yes,Yes,Yes,No,No,Yes,Very difficult,No,No,Some of them,Yes,Maybe,Yes,Yes,No,I tried to answer as good as possible but I am CEO of a company so many questions don't fit very well.Also many of the questions are very US-centric in most systems healthcare is not your employers business.,21-30
218,2014-08-27 13:09:00,31.0,Male,Canada,,Yes,No,No,,6-25,No,Yes,Yes,Yes,No,,Yes,Very easy,No,No,Some of them,Some of them,No,No,Yes,No,,31-40
219,2014-08-27 13:09:00,29.0,Female,United States,NY,No,No,Yes,Never,500-1000,No,No,Yes,No,No,,,Somewhat difficult,Maybe,No,Some of them,No,No,No,,No,,21-30
220,2014-08-27 13:09:00,41.0,Male (Cis),United States,VA,No,No,No,,26-100,No,Yes,Yes,,No,No,,Very easy,Yes,No,No,Some of them,No,No,,No,,41-50
221,2014-08-27 13:12:00,34.0,Female,United States,WA,No,No,No,,6-25,No,Yes,Yes,No,No,No,,Somewhat easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No,One of my coworkers has mental health issues and she's open about them (eg: my enjoyment of this project may be due to my recent change in meds). I believe the response has been generally supportive. We're a very small tight-knit company.,31-40
222,2014-08-27 13:12:00,33.0,Male,United Kingdom,,No,No,No,,26-100,No,Yes,,No,No,No,,,No,No,Yes,Yes,Yes,Yes,,No,,31-40
223,2014-08-27 13:14:00,28.0,Male,United States,PA,No,No,No,Rarely,6-25,No,Yes,,No,No,No,,,No,No,Some of them,Some of them,No,Maybe,,No,,21-30
224,2014-08-27 13:15:00,28.0,Male,United States,MI,No,No,Yes,Sometimes,1000+,No,Yes,No,Yes,No,No,Yes,Very difficult,Yes,No,No,Some of them,No,No,No,No,,21-30
225,2014-08-27 13:15:00,23.0,Male,United States,PA,No,No,No,Never,26-100,No,Yes,,,,,,,No,No,No,Yes,No,Yes,Yes,No,A strong mind goes a long way. Stay strong. Take some time off to help. Its all in your head.,21-30
226,2014-08-27 13:18:00,24.0,Male,United States,OR,No,No,No,,1-5,No,Yes,,No,,No,Yes,Very easy,No,No,Yes,Yes,Maybe,Yes,Yes,No,Would you bring up a mental health issue with a potential employer in an interview?Poignant.,21-30
227,2014-08-27 13:18:00,32.0,Male,United States,WA,No,No,No,Rarely,1-5,Yes,Yes,No,Yes,No,No,,Very difficult,No,No,Some of them,Yes,No,Maybe,Yes,No,,31-40
228,2014-08-27 13:19:00,34.0,Male,Australia,,Yes,No,No,Sometimes,1-5,Yes,Yes,,,Yes,Yes,,Somewhat difficult,Yes,Yes,No,No,No,Maybe,Yes,No,,31-40
229,2014-08-27 13:21:00,24.0,Male,United States,PA,No,No,No,Never,6-25,No,Yes,Yes,,No,,,Very easy,Maybe,No,Some of them,No,Maybe,Maybe,Yes,No,,21-30
230,2014-08-27 13:22:00,26.0,Male,United Kingdom,,Yes,No,Yes,Sometimes,1-5,No,Yes,No,Yes,No,No,,,Maybe,No,Some of them,Some of them,No,Maybe,Yes,No,,21-30
231,2014-08-27 13:22:00,36.0,Male,United States,OH,No,No,Yes,Sometimes,26-100,No,Yes,Yes,No,No,Yes,,,Maybe,No,Some of them,Some of them,No,Maybe,,Yes,,31-40
232,2014-08-27 13:23:00,41.0,Male,United States,TX,No,No,Yes,Rarely,500-1000,Yes,Yes,Yes,Yes,No,,,,Maybe,Maybe,Some of them,No,Maybe,Maybe,No,No,I found it difficult to answer all of the questions effectively as many of them would depend on the nature of the mental health issues as some seem more socially accepted than others. For some people telling your current supervisor that you have a history of bi-polar disorder might be easier than telling a potential employer that you have a history of compulsive gambling. They might both be bits of irrelevant information (past behavior and not indicators of future behavior). However western culture pushes us to appear as capable as possible to our supervisors in pursuit of excellence in our work. Providing information that could create a negative bias seems like a more genuine and yet more risky approach to the discussion.,41-50
233,2014-08-27 13:24:00,38.0,Male,United Kingdom,,No,No,Yes,Sometimes,1000+,No,No,,,,,,Very difficult,Yes,No,No,No,No,Maybe,No,No,,31-40
234,2014-08-27 13:24:00,38.0,Male,United States,NH,No,No,No,Sometimes,26-100,Yes,Yes,,,No,,,,Maybe,Maybe,Some of them,Yes,No,Maybe,No,No,,31-40
235,2014-08-27 13:26:00,30.0,Male,Netherlands,,No,No,No,,26-100,No,Yes,,No,,,Yes,Somewhat easy,No,No,Some of them,Some of them,No,No,Yes,No,,21-30
236,2014-08-27 13:26:00,25.0,Male,United Kingdom,,No,No,No,Never,26-100,No,Yes,No,No,No,No,,Somewhat difficult,Yes,Maybe,No,No,No,Maybe,No,No,,21-30
237,2014-08-27 13:27:00,37.0,Male,Canada,,No,Yes,Yes,Often,26-100,No,Yes,Yes,Yes,No,,,,Maybe,No,Some of them,Some of them,No,Yes,,No,,31-40
238,2014-08-27 13:29:00,34.0,Male,United Kingdom,,No,Yes,No,,6-25,No,Yes,No,No,No,No,Yes,Somewhat difficult,No,No,Some of them,Yes,No,Yes,No,Yes,,31-40
239,2014-08-27 13:29:00,37.0,Female,United States,NC,No,Yes,Yes,Sometimes,1000+,No,No,Yes,Yes,Yes,Yes,Yes,Somewhat easy,No,No,Some of them,Some of them,No,Maybe,Yes,No,,31-40
240,2014-08-27 13:31:00,28.0,Female,Canada,,No,Yes,Yes,Sometimes,6-25,No,No,Yes,Yes,Yes,Yes,Yes,,No,No,Some of them,Yes,No,No,No,Yes,,21-30
241,2014-08-27 13:31:00,22.0,Male,Sweden,,No,No,No,,6-25,No,Yes,,No,No,No,,,No,No,Some of them,Yes,Maybe,Maybe,No,No,,21-30
242,2014-08-27 13:32:00,34.0,Male,United States,FL,No,Yes,Yes,Sometimes,1-5,No,Yes,No,No,No,No,,Somewhat difficult,Maybe,No,Some of them,Some of them,No,Maybe,No,Yes,,31-40
243,2014-08-27 13:32:00,33.0,Male,United States,CA,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,No,No,Some of them,Yes,No,No,,No,,31-40
244,2014-08-27 13:33:00,25.0,Male,South Africa,,No,No,No,,6-25,No,Yes,No,No,No,No,Yes,Somewhat difficult,Maybe,No,Some of them,Yes,No,Yes,No,No,,21-30
245,2014-08-27 13:34:00,27.0,Male,United States,GA,No,No,No,Never,1000+,Yes,Yes,Yes,Yes,,,Yes,Somewhat easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No,,21-30
246,2014-08-27 13:35:00,40.0,Male,United States,OH,No,No,Yes,Sometimes,1000+,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Maybe,No,No,No,Maybe,No,Yes,I have only discussed my mental illness with close family members. I feel completely uncomfortable discussing with anyone at my place of employment as I am concerned it would have negative consequences.,31-40
